Title,Price,Rating,Address,Img_URL,Description,Rank_of_province,Link_Food
Vį Xua vā Nay,-1,-1,"Nguyen Khuyen 70, Hà Nội Việt Nam",-1,"Kiểu Á, Kiểu Việt",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d26493771-Reviews-Vi_Xua_va_Nay-Hanoi.html
Shanti Cafe & Vegetarian,-1,-1,"6/9 Lê Thánh Tông Hoàn Kiếm, Hà Nội 100000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/12/ee/49/04/black-bean-burger-burger.jpg,"Bữa sáng, Bữa trưa, Bữa tối",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d14061770-Reviews-Shanti_Cafe_Vegetarian-Hanoi.html
Bún Cá - Ngọc Khánh,-1,-1,"76 Ngọc Khánh Ba Đình, Hà Nội 100000 Việt Nam",-1,-1,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d18544055-Reviews-Bun_Ca_Ngoc_Khanh-Hanoi.html
20th Coffee,-1,-1,"20 Hàng Tre, Quận Hoàn Kiếm, Hà Nội Việt Nam",-1,25.000 ₫ - 100.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d10491611-Reviews-20th_Coffee-Hanoi.html
Nhà Hàng Nhật Bản Kokoro,-1,-1,"A10 Nguyễn Chánh 5+6 Khu B, Nam Trung Yên, Cầu Giấy, Hà Nội 100000 Việt Nam",-1,100 ₫ - 300 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d17390006-Reviews-Kokoro_Japanese_Restaurant-Hanoi.html
Stirling Steaks,-1,-1,"15B Ngô Văn Sở Phường Trần Hưng Đạo, Hoàn Kiếm, Hà Nội 100000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/18/12/9b/fa/if-you-are-a-steak-lover.jpg,"Bữa sáng, Bữa trưa, Bữa tối, Bữa nửa buổi, Đồ uống",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d17467407-Reviews-Stirling_Steaks-Hanoi.html
mỳ Long,-1,-1,"21 Ngô Tất Tố, Hà Nội Việt Nam",-1,"Kiểu Nhật, Cửa hàng thức ăn ngon, Kiểu Việt, Tốt cho sức khỏe",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d21254185-Reviews-M_Long-Hanoi.html
Hao Yang - Dê Quảng Đông,-1,-1,"123 Nguyễn Thị Định Thanh Xuân, Hà Nội 100000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/1a/5e/5f/27/u-de-cay-t-xuyen-khi.jpg,"Bữa trưa, Bữa tối",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d19728473-Reviews-Hao_Yang_De_Quang_Dong-Hanoi.html
Lẩu Nướng Won Won,-1,-1,"123-C5, Tập Thể Nghĩa Tân Phố Tô Hiệu, Cầu Giấy, Hà Nội 10000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-p/1a/f8/3c/f7/getlstd-property-photo.jpg,99.000 ₫ - 169.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d20200041-Reviews-Lau_Nuong_Won_Won-Hanoi.html
Phở Thìn 13 Lò Đúc,-1,-1,"Ch03, Toà B, Vinaconex 2, KDT Kim Văn Kim Lũ, Hà Nội 100000 Việt Nam",-1,"Kiểu Ý, Bản địa",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d24900623-Reviews-Ph_Thin_13_Lo_Duc-Hanoi.html
The Duckling - Hong Kong Vịt Quay & Lẩu,-1,-1,"80 - 82 Nguyễn Văn Tuyết, Đống Đa, Hà Nội 10000 Việt Nam",-1,"Kiểu Trung Quốc, Kiểu Á",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d25350155-Reviews-The_Duckling_Hong_Kong_V_t_Quay_L_u-Hanoi.html
The Pizza Company,-1,-1,"27 Đ. Cổ Linh Aeon Mall, Hà Nội 100000 Việt Nam",-1,99.000 ₫ - 699.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d23082770-Reviews-The_Pizza_Company-Hanoi.html
Lão Gia Quán,-1,-1,"75B Xuân La Xuân La, Tây Hồ, Hà Nội 100000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/17/4f/72/e5/getlstd-property-photo.jpg,150.000 ₫ - 300.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d17395686-Reviews-Lao_Gia_Quan-Hanoi.html
Joy House Steak,-1,-1,"72 Trung Hòa, Cau Giay, Hà Nội Việt Nam",-1,"Nhà hàng bít tết, Pizza, Kiểu Âu",,https://www.tripadvisor.com.vn/Restaurant_Review-g21375824-d25507688-Reviews-Joy_House_Steak-Cau_Giay_Hanoi.html
GoGi House (Tố Hữu),-1,-1,"20-21 Tố Hữu, Hà Nội 100000 Việt Nam",-1,299.000 ₫ - 400.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d14094045-Reviews-GoGi_House_To_Huu-Hanoi.html
Cepew,-1,-1,"2/45 Hao Nam, Đong Đa, Hà Nội Việt Nam",-1,20.000 ₫ - 100.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d10847457-Reviews-Cepew-Hanoi.html
Seoul Kwan,-1,-1,"9 Khu Nha Vuon, Hà Nội 10000 Việt Nam",-1,"Kiểu Á, Kiểu Hàn Quốc",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d3589251-Reviews-Seoul_Kwan-Hanoi.html
Vinh Xanh,-1,-1,"5th Floor, Indochina Plaza, 241 Xuan Thuy, Cau Giay, Hà Nội 10000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/1a/3d/32/8b/caption.jpg,Hải sản,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d7161735-Reviews-Vinh_Xanh-Hanoi.html
FST Beer Club,-1,-1,"25 Nhật Chiêu Ven Tây Hồ, Hà Nội 100000 Việt Nam",-1,30.000 ₫ - 800.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d12945953-Reviews-FST_Beer_Club-Hanoi.html
Marukame Udon - TTTM Aeon Hà Đông,-1,-1,"Lầu 1, Đường Ngô Thì Nhậm TTTM Aeon Hà Đông, Lô T150.15, Hà Nội 100000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/1a/f4/d8/b0/getlstd-property-photo.jpg,40.000 ₫ - 160.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d20172199-Reviews-Marukame_Udon-Hanoi.html
Cuon N Roll Đoàn Trần Nghiệp,-1,-1,"Số 18 Đoàn Trần Nghiệp, Hà Nội 10000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/1b/9b/34/49/khong-gian-cu-n-n-roll.jpg,"Bữa trưa, Bữa tối",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d21052156-Reviews-Cuon_N_Roll_Doan_Tran_Nghiep-Hanoi.html
Cờ-Rếp,-1,-1,"7 Nguyễn Khắc Cần Quận Hoàn Kiếm, Hà Nội Việt Nam",-1,"Kiểu Pháp, Kiểu Nhật, Cà phê, Kiểu Á",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d11955481-Reviews-Co_Rep-Hanoi.html
Tửu Lầu Quán,-1,-1,"18BT5 Khu đô thị Văn Quán - Hà Đông, Ha Dong, Hà Nội 100000 Việt Nam",-1,"Bữa sáng, Bữa trưa, Bữa tối",,https://www.tripadvisor.com.vn/Restaurant_Review-g17733187-d26430197-Reviews-T_u_L_u_Quan-Ha_Dong_Hanoi.html
Bánh Xèo Tây Ninh,-1,-1,"1A Ngõ 137 Mỹ Đình Xaibar Centre, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội 100000 Việt Nam",-1,20.000 ₫ - 250.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d19413529-Reviews-Banh_Xeo_Tay_Ninh-Hanoi.html
Ms Hương Ly,-1,-1,"44 P. Phùng Hưng, Cửa Đông, Hoàn Kiếm, Hà Nội Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/24/72/0e/37/un-restaurant-incroyable.jpg,Kiểu Việt,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d24150560-Reviews-Ms_Huong_Ly-Hanoi.html
Nhan Sushi,-1,-1,"101Triệu Việt Vương, Hà Nội Việt Nam",-1,800.000 ₫ - 4.000.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d21206362-Reviews-Nhan_Sushi-Hanoi.html
Nhà Hàng Tây Hồ Tây,-1,-1,"Nhật Chiêu, P. Nhật Tân, Q. Tây Hồ, Hà Nội 100000 Việt Nam",-1,"Nhà hàng bán bia, Quán rượu",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d10750148-Reviews-Tay_Ho_Tay_Restaurant-Hanoi.html
Secret Pub,-1,-1,"22 Hàng Bún, P. Nguyễn Trung Trực, Q. Ba Đình, Hà Nội 10000 Việt Nam",-1,71.429 ₫ - 119.048 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d8571619-Reviews-Secret_Pub-Hanoi.html
traveler's inn,-1,-1,"61 Luong Ngoc Quyen, Hà Nội 10000 Việt Nam",-1,Kiểu Việt,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d3365590-Reviews-Traveler_s_inn-Hanoi.html
Phở Gà Nướng “Cô Kim”,-1,-1,"108 A6 Trần Huy Liệu Giảng Võ, Ba Đình, Hà Nội 100000 Việt Nam",-1,20.000 ₫ - 200.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d19453568-Reviews-Co_Kim_Roasted_Chicken_Noodle-Hanoi.html
Map Beer&Sports,-1,-1,"Số 4 Thợ Nhuộm, Hà Nội Việt Nam",-1,"Kiểu Mỹ, Kiểu Á, Kiểu Mỹ bản xứ, Bản địa",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d26101447-Reviews-Map_Beer_Sports-Hanoi.html
Bếp Thái Koh Yam - 2D Quang Trung,-1,-1,"2D Phố Quang Trung, Hàng Trống, Hoàn Kiếm, Hà Nội, Hà Nội Việt Nam",-1,"Kiểu Á, Kiểu Thái, Kiểu Việt",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d25454587-Reviews-B_p_Thai_Koh_Yam_2D_Quang_Trung-Hanoi.html
Bánh Mì Thịt Xiên Nướng U Thủy,-1,-1,"74 Ngọc Hà Quận Ba Đình, Hà Nội 100000 Việt Nam",-1,-1,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d17352137-Reviews-Banh_Mi_Thit_Xien_Nuong_U_Thuy-Hanoi.html
Com G89,-1,-1,"Pho Tran Hung Dao 104, Hà Nội 10000 Việt Nam",-1,Kiểu Việt,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d4470066-Reviews-Com_G89-Hanoi.html
Khao Lao,-1,-1,"Tầng 5, 85 Lê Văn Lương TTTM Center Point, Hà Nội 100000 Việt Nam",-1,"Kiểu Á, Kiểu Việt",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d18928718-Reviews-Khao_Lao-Hanoi.html
Hutong Times City,-1,-1,"458 Minh Khai Đường số 9 - B1- TTTM Times City, Hai Bà Trưng, Hà Nội 100000 Việt Nam",-1,50.000 ₫ - 500.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d15101737-Reviews-Hutong_Times_City-Hanoi.html
Van Chai Marina,-1,"5,0 ","15 Ngo Thi Nham Str, Hà Nội 100000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/2a/35/22/33/caption.jpg,"Không gian thoáng đãng,yên tĩnh,sạch sẽ,nhân viên phục vụ tốt.Đồ ăn ngon,đầy đặn,đường đi thuận tiện,ngay cạnh nhà hát tuổi trẻ và đối diện chợ Hôm.",#1.174 trên 2.568 nhà hàng ở Hà Nội,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d26318451-Reviews-Van_Chai_Marina-Hanoi.html
Under The Tree,-1,-1,"15 Hoàng Diệu, Hà Nội Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/29/55/f9/6c/khong-gian.jpg,"Cà phê, Kiểu Á, Cửa hàng thức ăn ngon",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d25576943-Reviews-Under_The_Tree-Hanoi.html
Cua Linh Quán,-1,-1,"15 Hàng Bún, Hà Nội 100000 Việt Nam",-1,120.000 ₫ - 1.200.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d15016718-Reviews-Cua_Linh_Jennie-Hanoi.html
Luogo Cafe Restaurant,-1,-1,"229 Tây Sơn Tầng 1, Mipec Tower, Quận Đống Đa, Hà Nội Việt Nam",-1,"Bữa sáng, Bữa trưa, Bữa tối",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d11953935-Reviews-Luogo_Cafe_Restaurant-Hanoi.html
Nhà Hàng Lâm Hải,-1,-1,"Tầng 1, Tòa B Thăng Long No 1, Viglacera, Hà Nội Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/19/4b/d0/a1/getlstd-property-photo.jpg,50.000 ₫ - 600.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d18995753-Reviews-Lam_Hai_Restaurant-Hanoi.html
Lẩu Hấp iSteam,-1,-1,"25 Nguyễn Thị Định Trung Hòa, Cầu Giấy, Hà Nội 100000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/17/e4/dd/56/khong-gian-mat-m-sang.jpg,100.000 ₫ - 500.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d16706115-Reviews-Lau_Hap_iSteam-Hanoi.html
Quán The Dutox Store,-1,-1,"Số 05 Trần Hữu Tước, Hà Nội Việt Nam",-1,Kiểu Âu,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d10720564-Reviews-The_Dutox_Store-Hanoi.html
Cơm Tấm Sài Gòn Út Thắng,-1,-1,"105 B8 Tô Hiệu Nghĩa Tân, Cầu Giấy, Hà Nội 100000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/15/a0/af/d1/com-t-m-su-n-non-m-t.jpg,40.000 ₫ - 80.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d15296388-Reviews-Com_Tam_Sai_Gon_Ut_Thang-Hanoi.html
Bò nhúng dấm 377 trần khát chân,-1,-1,"377 trần khát chân, Hà Nội 100000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/27/36/6b/14/caption.jpg,"Kiểu Á, Cửa hàng thức ăn ngon",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d25184533-Reviews-Bo_nhung_d_m_377_tr_n_khat_chan-Hanoi.html
Gà Rán Warago,-1,-1,"Đường Tố Hữu B2 - Lô 10, Shophouse Vạn Phúc, Hà Đông, Hà Nội 100000 Việt Nam",-1,"Kiểu Á, Kiểu Hàn Quốc",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d17395814-Reviews-Ga_Ran_Warago-Hanoi.html
Lily Coffee,-1,-1,"Ngõ 6A Nhà Hoả, Hà Nội Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/1a/f7/e8/d9/getlstd-property-photo.jpg,45.000 ₫ - 120.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d20200039-Reviews-Lily_Coffee-Hanoi.html
Buk Buk,-1,-1,"27 Cổ Linh Tầng 1, Trung tâm thương mại Aeon Mall Long Biên, Hà Nội Việt Nam",-1,"Bữa trưa, Bữa tối",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d13001671-Reviews-Buk_Buk-Hanoi.html
Banh Trang Phu Cuong so so 5,-1,-1,"340 Ba Trieu, Hà Nội 10000 Việt Nam",-1,"Bữa ăn tự chọn, Bãi đỗ xe đường phố, Tivi, Quầy bar đầy đủ, Rượu và bia, Chấp nhận thẻ Visa, Wifi miễn phí",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d25421274-Reviews-Banh_Trang_Phu_Cuong_so_so_5-Hanoi.html
Bao Tang Quan,-1,-1,"25 Pho Tong Dan Quan Hoan Kiem, Hà Nội 10000 Việt Nam",-1,Kiểu Việt,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d4793202-Reviews-Bao_Tang_Quan-Hanoi.html
Ecoceramic,-1,-1,"Số nhà 58 đường Bát Tràng, Hà Nội 10000 Việt Nam",-1,"Cà phê, Hải sản, Cửa hàng thức ăn ngon, Algeria, Calabria, Miền Nam nước Ý",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d23790711-Reviews-Ecoceramic-Hanoi.html
Bánh Mì Cao Gia,-1,-1,"02 Hàng Chiếu, Hà Nội 100000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/19/69/73/87/getlstd-property-photo.jpg,20.000 ₫ - 25.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d19085573-Reviews-Banh_Mi_Cao_Gia-Hanoi.html
TiemBanhMi35K Restaurant,-1,-1,"4 Quán Thánh Str, Hà Nội Việt Nam",-1,"Phục vụ đồ uống có cồn, Chấp nhận thẻ Visa, Thanh toán điện tử, Wifi miễn phí, Chấp nhận thẻ tín dụng, Nhà hàng không hút thuốc",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d25445847-Reviews-TiemBanhMi35K_Restaurant-Hanoi.html
Violet,-1,-1,"168 Phố Từ Hoa Tây Hồ, Hà Nội 10000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/29/f7/fd/dd/sunset-at-violet-cafe.jpg,"Ngồi ngoài trời, Chỗ ngồi, Bãi đỗ xe đường phố, Quầy bar đầy đủ, Thanh toán điện tử, Chấp nhận thẻ tín dụng, Cửa hàng bán thức ăn mang về, Phục vụ đồ uống có cồn, Rượu và bia, Dịch vụ bàn, Ven bờ",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d26323172-Reviews-Violet-Hanoi.html
Atzo Beer Trung Yên,-1,-1,"18 Trung Yên 5, Hà Nội Việt Nam",-1,"Nhà hàng bán bia, Quán rượu, Kiểu Việt, Quán bar phục vụ đồ ăn, Nhà hàng bia",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d25306352-Reviews-Atzo_Beer_Trung_Yen-Hanoi.html
Effoc,-1,-1,"Căn số 95 Khu đô thị EcoPark, Hung Yen Việt Nam",-1,39.000 ₫ - 100.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g12875231-d23274638-Reviews-Effoc-Hung_Yen_Hung_Yen_Province.html
Hutong Nguyễn Khang,-1,-1,"70 Nguyễn Khang Cầu Giấy, Hà Nội 100000 Việt Nam",-1,50.000 ₫ - 500.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d15101733-Reviews-Hutong_Nguyen_Khang-Hanoi.html
Grand K _ Ceiba Restaurant,-1,-1,"2 P. Phạm Văn Bạch, Yên Hoà, Cầu Giấy, Hà Nội Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/29/d7/0f/dc/phong.jpg,"Đồ ăn nhanh, Quốc tế, Món kết hợp",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d26300248-Reviews-Ceiba_Restaurant_Grand_K_Hotel_Suites_Hanoi-Hanoi.html
Túy Giang Nam Lẩu Dưỡng Nhan,-1,-1,"Ngõ 01 Hoàng Đạo Thuý Tòa nhà TT Thời Trang, Thanh Xuân, Hà Nội 100000 Việt Nam",-1,Kiểu Trung Quốc,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d19617303-Reviews-Tuy_Giang_Nam_Lau_Duong_Nhan-Hanoi.html
SIN Hệ Thống Cháo Ếch Singapore,-1,-1,"285B Phố Huế, Hà Nội Việt Nam",-1,"Kiểu Á, Kiểu Singapore",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d17526695-Reviews-SIN_He_Thong_Chao_Ech_Singapore-Hanoi.html
Hồ câu Xuân Quế,-1,-1,"57 ngách 252 Ngọc Thuỵ, Hà Nội 100000 Việt Nam",-1,50.000 ₫ - 500.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d21073673-Reviews-Ho_cau_Xuan_Que-Hanoi.html
Nhà Hàng Sammy,-1,-1,"Số 133, Đường Hải Âu 02, Khu Đô Thị Vinhomes Ocean Park, Gia Lâm, Hà Nội 100000 Việt Nam",-1,"Nhà hàng bít tết, Pizza, Cà phê, Cửa hàng thức ăn ngon, Quán bar phục vụ đồ ăn",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d23734956-Reviews-Nha_Hang_Sammy-Hanoi.html
Bach Huong Quan,-1,-1,"18 Nguyen Chi Thanh, Hà Nội Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/15/99/94/b5/getlstd-property-photo.jpg,45.000 ₫ - 300.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d15591092-Reviews-Bach_Huong_Quan-Hanoi.html
Vegito - Vegetarian Restaurant,-1,-1,"45 Ngo Thi Nham, Hai Ba Trung, Hà Nội 10000 Việt Nam",-1,"Giao hàng, Đặt chỗ, Bữa ăn tự chọn, Ăn tối phòng riêng, Bãi đỗ xe đường phố, Lối vào ra cho xe lăn, Thanh toán điện tử, Chỉ chấp nhận tiền mặt, Wifi miễn phí",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d25576801-Reviews-Vegito_Vegetarian_Restaurant-Hanoi.html
Restaurant 22 Quảng An,-1,-1,"22 Hàng Cân, Hàng Đào, Hoàn Kiếm, Hà Nội 22 Hang Can Street, Hang Dao Ward, Hoan Kiem District, Hanoi City, Vietnam, Hà Nội 100000 Việt Nam",-1,"Giao hàng, Cửa hàng bán thức ăn mang về, Ăn tối phòng riêng, Thanh toán điện tử, Chỉ chấp nhận tiền mặt, Wifi miễn phí",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d26105818-Reviews-Restaurant_22_Qu_ng_An-Hanoi.html
Schum - Cà phê Việt Nam cho sức khỏe tốt,-1,-1,"15 Hàng Da, Hà Nội 100000 Việt Nam",-1,20.000 ₫ - 100.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d20199394-Reviews-Schum_Vietnamese_Coffee_for_Good_Health-Hanoi.html
Cơm gà xối mỡ Lagio,-1,-1,"Số 1, Long Biên 1 Phía sau tòa nhà MIPEC, Phường Ngọc Lâm, Quận Long Biên, Hà Nội 10000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-p/0f/aa/4a/cd/getlstd-property-photo.jpg,-1,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d12588327-Reviews-Com_ga_xoi_mo_Lagio-Hanoi.html
Soya Yum,-1,-1,"5 Lương Ngọc Quyến, Hà Nội 100000 Việt Nam",-1,12.000 ₫ - 50.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d18843739-Reviews-Soya_Yum-Hanoi.html
MinT Bistro Ecopark,-1,-1,"105 Thủy Nguyên Khu Đô thị Ecopark, Hung Yen 17650 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/29/cc/bb/d6/bbq-garden-ecopark.jpg,Quán bar phục vụ đồ ăn,,https://www.tripadvisor.com.vn/Restaurant_Review-g12875231-d26363790-Reviews-MinT_Bistro_Ecopark-Hung_Yen_Hung_Yen_Province.html
Nhà Hàng Ốc Ken,-1,-1,"Số 8 Đào Duy Từ, Hoàn Kiếm, Hà Nội 10000 Việt Nam",-1,"Hải sản, Đồ ăn nhanh, Kiểu Thái, Kiểu Việt, Súp",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d10797712-Reviews-Oc_Ken_Restaurant-Hanoi.html
Nhà hàng Phú Minh,-1,-1,"35 Nguyễn Thị Định Trung Hoà, Cầu Giấy, Hà Nội Việt Nam",-1,Kiểu Việt,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d13810214-Reviews-Phu_Minh_Restaurant-Hanoi.html
Fuji Snow HN,-1,-1,"241 Khâm Thiên, Q. Đống Đa, Hà Nội 10000 Việt Nam",-1,25.000 ₫ - 50.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d8845481-Reviews-Fuji_Snow_HN-Hanoi.html
Paris Baguette Hà Nội Tuyển Dụng,-1,-1,"Tầng 9 - Tòa Nhà Ac - Ngõ 78 - Phố Duy Tân - Cầu Giấy, Hà Nội 100000 Việt Nam",-1,100.000 ₫ - 400.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d21180122-Reviews-Paris_Baguette_Ha_Noi_Tuyen_D_ng-Hanoi.html
Traam Tavern,-1,-1,"Số 12 Hàng Ngang, Hoàn Kiếm, Hà Nội, Hà Nội Việt Nam",-1,"Quán rượu, Kiểu Việt, Tốt cho sức khỏe, Quán rượu đặc sản, Quán bar phục vụ đồ ăn, Bản địa",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d24084250-Reviews-Traam_Tavern-Hanoi.html
Nhà Hàng Bò Tơ Tây Ninh Tài Sanh,-1,-1,"8 Chùa Bộc Đống Đa, Hà Nội 100000 Việt Nam",-1,Kiểu Việt,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d10791546-Reviews-Bo_To_Tay_Ninh_Tai_Sanh_Restaurant-Hanoi.html
Out Of Africa,-1,-1,"45a Dang Thai Mai, Tay Ho, Hà Nội Việt Nam",-1,Kiểu Phi,,https://www.tripadvisor.com.vn/Restaurant_Review-g21301834-d23148593-Reviews-Out_Of_Africa-Tay_Ho_Hanoi.html
Valhalla Grill,-1,-1,"21 Phố Trịnh Công Sơn Nhật Tân, Tây Hồ, Hà Nội Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/19/61/78/72/yummy-with-toppings.jpg,"Bữa sáng, Bữa trưa, Bữa tối, Bữa nửa buổi, Đêm muộn, Đồ uống",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d18996574-Reviews-Valhalla_Grill-Hanoi.html
Shogun Vincom Phạm Ngọc Thạch,-1,-1,"Tầng 5, Vincom Phạm Ngọc Thạch, Đống Đa, Hà Nội 100000 Việt Nam",-1,50.000 ₫ - 500.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d15106587-Reviews-Shogun_Vincom_Pham_Ngoc_Thach-Hanoi.html
Atzo Beer Lê Phụng Hiểu,-1,-1,"2 Lê Phụng Hiểu, Hà Nội Việt Nam",-1,"Quán rượu, Kiểu Việt, Kiểu Bữa tối, Quán rượu đặc sản, Quán bar phục vụ đồ ăn",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d25306349-Reviews-Atzo_Beer_Le_Ph_ng_Hi_u-Hanoi.html
Huy Bep,-1,-1,"4 Ngô Quyền, Lý Thái Tổ, Hà Đông, Hà Nội 10000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/06/30/be/7e/local-food.jpg,-1,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d6872625-Reviews-Huy_Bep-Hanoi.html
Nhà Hàng Đại Lâm Mộc,-1,-1,"27 Lê Văn Lương Tầng 2, Tòa nhà Hanoi Center Point, Nhân Chính, Thanh Xuân, Hà Nội 100000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/11/83/62/48/phong-cach-ph-c-v-chuyen.jpg,"Đồ uống, Bữa trưa, Bữa tối",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d13084333-Reviews-Dai_Lam_Moc_Restaurant-Hanoi.html
